X,Y,Name,description,altitudeMode,X_ADDR,ADDRESSPOSTALCODE,ADDRESSTYPE,DESCRIPTION2,HYPERLINK,ADDRESSBUILDINGNAME,FMEL_UPD_D,ADDRESSFLOORNUMBER,ADDRESSSTREETNAME,LANDYADDRESSPOINT,INC_CRC,SHAPE,Y_ADDR,NAME2,ADDRESSUNITNUMBER,LANDXADDRESSPOINT,Field_1,ADDRESSBLOCKHOUSENUMBER,PHOTOURL,Type
103.854236,1.297576997,Reference Point,Reference Point is a remote and electronic reference service provided by the Lee Kong Chian Reference LIbrary.,clampToGround,30327.9199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_257_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_257_2004-12-24.html</a>",,4/17/2013 12:25:55 PM,,,31105,E211613C2BF488FA,Point,31105,,,30327.92,Reference Point,,,shopping
103.861945,1.317212939,Bendemeer House,"Bendemeer House or House of Whampoa,was a significant mansion designed and built in 1840",clampToGround,31185.8399,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_759_2005-01-11.html"">http://infopedia.nl.sg/articles/SIP_759_2005-01-11.html</a>",,4/17/2013 12:25:55 PM,,,33276.25,CDABB90D0B21E518,Point,33276.25,,,31185.84,Bendemeer House,,,house
103.8121009,1.348656953,The Syonan Shinto Shrine (Syonan Jinja),"The Syonan (Shonan) Shinto Shrine or Syonan Jinja, was built by British prisoners-of-war and the Japanese Army.",clampToGround,25638.71,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_236_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_236_2004-12-24.html</a>",,4/17/2013 12:25:55 PM,,,36753.16,52B289BE91F12624,Point,36753.16,,,25638.71,The Syonan Shinto Shrine (Syonan Jinja),,,shrine
103.849328,1.288414914,Boat Quay,"Boat Quay, a river embankment on the Singapore River, is one of the oldest and most historical areas in the Central Region.",clampToGround,29781.71,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_224_2004-12-20.html"">http://infopedia.nl.sg/articles/SIP_224_2004-12-20.html</a>",,4/17/2013 12:25:55 PM,,,30091.9,7DB70B0B22A5BB8A,Point,30091.9,,,29781.71,Boat Quay,,,river
103.852567,1.29550692,Bras Basah Road,The road was first mentioned in a G. D. Coleman map dated 1835 as Brass Bassa.,clampToGround,30142.1799,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_227_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_227_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,30876.1,46CD3673AD3EDEA1,Point,30876.0999,,,30142.18,Bras Basah Road,,,district
103.9914311,1.408477694,Chek Jawa,"Chek Jawa, a biological treasure discovered only in December 2000, is located off the eastern coast of Pulau Ubin.",clampToGround,45595.74,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_256_2005-01-03.html"">http://infopedia.nl.sg/articles/SIP_256_2005-01-03.html</a>",,4/17/2013 3:53:48 PM,,,43368.42,C6FD7A9500E54294,Point,43368.4199,,,45595.74,Chek Jawa,,,shopping
103.7722188,1.312107666,Clementi Road,Stretched from West Coast Road/Pasir Panjang Road at Pasir Panjang Village to Bukit Timah Circus.,clampToGround,21200.1699,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_176_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_176_2005-01-25.html</a>",,4/17/2013 3:53:48 PM,,,32711.8,75162156410C4B0C,Point,32711.8,,,21200.17,Clementi Road,,,district
103.849261,1.279576104,Robinson Road,"In exchange for land at Mount Palmer (now Tanjong Pagar) to build a defence battery, the government built Robinson Road, stretching from Collyer Quay to the docks.",clampToGround,29774.2599,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_179_2005-01-19.html"">http://infopedia.nl.sg/articles/SIP_179_2005-01-19.html</a>",,4/17/2013 3:53:48 PM,,,29114.55,B5EC30AE677FDF02,Point,29114.55,,,29774.26,Robinson Road,,,district
103.8468361,1.284912956,South Bridge Road,"A major road of Chinatown, was known in the early 1820s by its name, long before a proper road was constructed.",clampToGround,29504.3899,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_911_2005-01-19.html"">http://infopedia.nl.sg/articles/SIP_911_2005-01-19.html</a>",,4/17/2013 3:53:48 PM,,,29704.67,D2694C4A3FE71581,Point,29704.6699,,,29504.39,South Bridge Road,,,district
103.852188,1.292382975,St. Andrew's Cathedral,"St Andrew's Cathedral, at 11 St Andrew's Road, is an Anglican cathedral located next to the City Hall MRT station.",clampToGround,30100,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_25_2005-01-17.html"">http://infopedia.nl.sg/articles/SIP_25_2005-01-17.html</a>",,4/17/2013 12:25:55 PM,,,30530.67,442D3CCA8EF21492,Point,30530.6699,,,30100,St. Andrew's Cathedral,,,church
103.886898,1.298267991,Katong Park Hotel,"Katong Park Hotel, now closed, was one of Singapore's oldest hotel.",clampToGround,33962.91,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_646_2005-01-22.html"">http://infopedia.nl.sg/articles/SIP_646_2005-01-22.html</a>",,4/17/2013 12:25:55 PM,,,31181.46,849C6FA4C77E62CE,Point,31181.46,,,33962.91,Katong Park Hotel,,,hotel
103.8513039,1.297782944,Church of Saints Peter and Paul,The Church of Saints Peter &amp; Paul is located at 225A Queen Street.,clampToGround,30001.61,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_280_2004-12-15.html"">http://infopedia.nl.sg/articles/SIP_280_2004-12-15.html</a>",,4/17/2013 12:25:55 PM,,,31127.77,C27F8C9B6224E426,Point,31127.7699,,,30001.61,Church of Saints Peter and Paul,,,church
103.9069247,1.306807665,Church of the Holy Family,"The Church of the Holy Family, on Chapel Road in Katong, was built in 1932.",clampToGround,36191.6799,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_610_2004-12-15.html"">http://infopedia.nl.sg/articles/SIP_610_2004-12-15.html</a>",,4/17/2013 12:25:55 PM,,,32125.79,E5499CCE0F1874EA,Point,32125.7899,,,36191.68,Church of the Holy Family,,,church
103.85187,1.29046699,City Hall,City Hall at St Andrew's Road was originally known as the Municipal Building when it was completed in 1929.,clampToGround,30064.61,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_849_2004-12-17.html"">http://infopedia.nl.sg/articles/SIP_849_2004-12-17.html</a>",,4/17/2013 12:25:55 PM,,,30318.81,C1C67035C200FF55,Point,30318.81,,,30064.61,City Hall,,,district
103.802638,1.264887998,Labrador Park/Fort Pasir Panjang,"Former defence battery, nature park and designated reserve area, in the Bukit Merah area.",clampToGround,24585.48,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_14_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_14_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,27490.43,4A01A9D8F79BD48F,Point,27490.4299,,,24585.48,Labrador Park/Fort Pasir Panjang,,,district
103.8493837,1.2930969,Armenian Church,The Armenian Apostolic Church of St Gregory the Illuminator is located at 60 Hill Street.,clampToGround,29787.91,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_809_2004-12-23.html"">http://infopedia.nl.sg/articles/SIP_809_2004-12-23.html</a>",,4/17/2013 3:53:48 PM,,,30609.61,C25740F9A5C57B54,Point,30609.6099,,,29787.91,Armenian Church,,,church
103.8493144,1.294113136,Armenian Street,Armenian Street begins at the junction of Coleman Street and Stamford Road and ends at the point where Canning Rise and Coleman Street meet.,clampToGround,29780.2,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_284_2004-12-23.html"">http://infopedia.nl.sg/articles/SIP_284_2004-12-23.html</a>",,4/17/2013 3:53:48 PM,,,30721.98,949F3E5ACDAA15C8,Point,30721.98,,,29780.2,Armenian Street,,,shopping
103.9002685,1.342749539,Paya Lebar Airport,Paya Lebar Airport opened on 20 August 1955.,clampToGround,35450.7999,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_130_2005-01-22.html"">http://infopedia.nl.sg/articles/SIP_130_2005-01-22.html</a>",,4/22/2013 3:41:48 PM,,,36100.04,111ED0345D1C00CA,Point,36100.0399,,,35450.8,Paya Lebar Airport,,,airport
103.7989079,1.295493826,Church of the Blessed Sacrament,"Opened in 1965, it serves the Catholic community in the Queenstown area. The church building was awarded conservation status by the Urban Redevelopment Authority in 2005",clampToGround,24170.3899,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1080_2010-08-04.html"">http://infopedia.nl.sg/articles/SIP_1080_2010-08-04.html</a>",,4/22/2013 3:41:48 PM,,,30874.67,879992F288A18E44,Point,30874.6699,,,24170.39,Church of the Blessed Sacrament,,,church
103.8547067,1.292896001,Civilian War Memorial,Is a monument dedicated to civilians who perished during the Japanese Occupation of Singapore (1942-1945).,clampToGround,30380.3099,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_516_2004-12-23.html"">http://infopedia.nl.sg/articles/SIP_516_2004-12-23.html</a>",,4/22/2013 3:41:48 PM,,,30587.4,34D76CA09B34227B,Point,30587.4,,,30380.31,Civilian War Memorial,,,historic landmark
103.839645,1.301594988,Robinsons Department Store,"Robinsons Department Store, is located at Centrepoint in Orchard Road.",clampToGround,28704.07,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_561_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_561_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,31549.28,7F0455C75EA3FA69,Point,31549.2799,,,28704.07,Robinsons Department Store,,,shopping
103.8598696,1.313271922,Jalan Besar,"Initially a betel nut and nipah orchard, it was bought over by the Norris brothers.",clampToGround,30954.87,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_585_2005-01-13.html"">http://infopedia.nl.sg/articles/SIP_585_2005-01-13.html</a>",,4/22/2013 3:41:48 PM,,,32840.47,305DB7C45FD3D325,Point,32840.47,,,30954.87,Jalan Besar,,,district
103.8344706,1.308902354,Goodwood Park Hotel,"The Goodwood Park Hotel is a luxury heritage hotel located at 22 Scotts Road, off Orchard Road.",clampToGround,28128.21,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_767_2004-12-15.html"">http://infopedia.nl.sg/articles/SIP_767_2004-12-15.html</a>",,4/22/2013 3:41:48 PM,,,32357.29,CB191F6067A49186,Point,32357.2899,,,28128.21,Goodwood Park Hotel,,,hotel
103.8162532,1.323206179,Dunearn Road,Dunearn Road starts at the junction of Clementi Road and Jalan Anak Bukit.,clampToGround,26100.79,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_294_2005-01-26.html"">http://infopedia.nl.sg/articles/SIP_294_2005-01-26.html</a>",,4/22/2013 3:41:48 PM,,,33938.94,4F33CCE8FB07E640,Point,33938.9399,,,26100.79,Dunearn Road,,,district
103.8574977,1.32538591,Whampoa Branch Library (Part-time),Whampoa Branch Library (Part-time) (30 September 1981 - 30 July 1987) was the eighth part-time branch library of the National Library Board.,clampToGround,30690.8899,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_903_2005-01-22.html"">http://infopedia.nl.sg/articles/SIP_903_2005-01-22.html</a>",,4/22/2013 3:41:48 PM,,,34179.97,81D5CB6B81C3856A,Point,34179.97,,,30690.89,Whampoa Branch Library (Part-time),,,library
103.7824304,1.283641488,Tiger Balm Gardens,The Tiger Balm Gardens a.k.a. Haw Par Villa is an oriental theme park located off Pasir Panjang Road.,clampToGround,22336.5599,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_560_2004-12-14.html"">http://infopedia.nl.sg/articles/SIP_560_2004-12-14.html</a>",,4/22/2013 3:41:48 PM,,,29564.13,57EAB307BE5ECED6,Point,29564.13,,,22336.56,Tiger Balm Gardens,,,garden
103.8872642,1.363132328,Upper Serangoon Branch Library (Part-time),Upper Serangoon Branch Library (Part-time) (29 December 1953 - June 1960) was the first Branch of the Raffles Library.,clampToGround,34003.5099,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_912_2005-01-24.html"">http://infopedia.nl.sg/articles/SIP_912_2005-01-24.html</a>",,4/22/2013 3:41:48 PM,,,38353.83,ACA7B69831D051A6,Point,38353.83,,,34003.51,Upper Serangoon Branch Library (Part-time),,,library
103.8540437,1.295761215,Raffles Hotel,Raffles Hotel is a Singapore landmark located at 1 Beach Road.,clampToGround,30306.5199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_37_2005-01-05.html"">http://infopedia.nl.sg/articles/SIP_37_2005-01-05.html</a>",,4/22/2013 3:41:48 PM,,,30904.22,83A016AB51DDDF57,Point,30904.22,,,30306.52,Raffles Hotel,,,hotel
103.826001,1.435040357,Sembawang Road,"Sembawang Road, a two-way road, begins from the junction of Mandai Road and Upper Thomson Road.",clampToGround,27185.6699,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_361_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_361_2004-12-24.html</a>",,4/22/2013 3:41:48 PM,,,46304.99,827A2F42AA8F5893,Point,46304.99,,,27185.67,Sembawang Road,,,district
103.794088,1.303371946,Tanglin Estate,"Tanglin's hilly terrain includes Leonie, Cluny, Goverment Hill, Institution Hill, Cairnhill, Emerald Hill, Mt. Elizabeth, Claymore Hill, Lady Hill, Nassim Hill, Fort Canning Hill and Goodwood Hill.",clampToGround,23633.99,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_178_2004-12-31.html"">http://infopedia.nl.sg/articles/SIP_178_2004-12-31.html</a>",,4/17/2013 12:25:55 PM,,,31745.8,F18CC209C22FB8BC,Point,31745.8,,,23633.99,Tanglin Estate,,,houses
103.8957339,1.307313961,Tanjong Katong,The old Tanjong Katong was the coastal stretch from Upper East Coast Road to Tanjong Rhu.,clampToGround,34946.25,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_829_2005-01-18.html"">http://infopedia.nl.sg/articles/SIP_829_2005-01-18.html</a>",,4/17/2013 12:25:55 PM,,,32181.74,3014A6CCB2A60154,Point,32181.74,,,34946.25,Tanjong Katong,,,district
103.8430079,1.275608957,Tanjong Pagar,"Tanjong Pagar (original name Salintar or Selintar), street, is located in the Central Region.",clampToGround,29078.3499,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_732_2005-01-26.html"">http://infopedia.nl.sg/articles/SIP_732_2005-01-26.html</a>",,4/17/2013 12:25:55 PM,,,28675.88,E51D4D271BA0896F,Point,28675.88,,,29078.35,Tanjong Pagar,,,district
103.851663,1.293545992,Capitol Theatre,"Capitol Theatre, later known as Capitol Cinema, is of neo-classical architecture.",clampToGround,30041.57,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_630_2004-12-15.html"">http://infopedia.nl.sg/articles/SIP_630_2004-12-15.html</a>",,4/17/2013 12:25:55 PM,,,30659.27,07D33BAA0936F79C,Point,30659.2699,,,30041.57,Capitol Theatre,,,theatre
103.8511739,1.288614947,The Old Parliament House (The Arts House),The Old Parliament House at Empress Place was where the Singapore Parliament used to sit.,clampToGround,29987.15,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_836_2005-01-06.html"">http://infopedia.nl.sg/articles/SIP_836_2005-01-06.html</a>",,4/17/2013 12:25:55 PM,,,30114.02,87FA1C9736F11B3D,Point,30114.0199,,,29987.15,The Old Parliament House (The Arts House),,,theatre
103.849481,1.31080192,The old racecourse (Farrer Park),"The old racecourse at Farrer Park, or the Serangoon Road Race Course, was built in 1842.¿",clampToGround,29798.7199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_1111_2007-07-19.html"">http://infopedia.nl.sg/articles/SIP_1111_2007-07-19.html</a>",,4/17/2013 12:25:55 PM,,,32567.34,45D9504CB30FC6B5,Point,32567.3399,,,29798.72,The old racecourse (Farrer Park),,,racing
103.8347809,1.277815988,Singapore General Hospital,"It was called the General Hospital, the predecessor to the Singapore General Hospital in Outram Road.",clampToGround,28162.75,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_634_2005-01-10.html"">http://infopedia.nl.sg/articles/SIP_634_2005-01-10.html</a>",,4/17/2013 12:25:55 PM,,,28919.92,1893679CD9DF648C,Point,28919.9199,,,28162.75,Singapore General Hospital,,,hospital
103.848513,1.296639936,The Singapore Institution Library (1823-1843),The Singapore Institution Library grew out of Sir Stamford Raffles vision for an educated Singapore.,clampToGround,29691,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_696_2005-01-19.html"">http://infopedia.nl.sg/articles/SIP_696_2005-01-19.html</a>",,4/17/2013 12:25:55 PM,,,31001.38,7DEA1E2301BCA8CE,Point,31001.38,,,29691,The Singapore Institution Library (1823-1843),,,library
103.9433366,1.321631911,Siglap Branch Library (Part-time),Siglap Branch Library (Part-time) (1 July 1954 - March 1981) was the second Branch of the Raffles Library.,clampToGround,40243.9199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_894_2005-01-19.html"">http://infopedia.nl.sg/articles/SIP_894_2005-01-19.html</a>",,4/17/2013 12:25:55 PM,,,33765.13,60171FA417E90EF4,Point,33765.13,,,40243.92,Siglap Branch Library (Part-time),,,library
103.855913,1.313112974,Sri Srinivasa Perumal Temple,Sri Srinivasa Perumal Temple is located at 397 Serangoon Road.,clampToGround,30514.54,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_606_2005-01-24.html"">http://infopedia.nl.sg/articles/SIP_606_2005-01-24.html</a>",,4/17/2013 12:25:55 PM,,,32822.89,8AD89840FF8C15EF,Point,32822.89,,,30514.54,Sri Srinivasa Perumal Temple,,,temple
103.930022,1.310804977,St. Andrew's Mission Hospital,"St. Andrew's Mission Hospital, one of Singapore's first maternity and paediatric centres, started off as a clinic in a shophouse at Bencoolen Street in October 1913.",clampToGround,38762.1799,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_374_2005-01-27.html"">http://infopedia.nl.sg/articles/SIP_374_2005-01-27.html</a>",,4/17/2013 12:25:55 PM,,,32567.88,1E80DD82AF0A12D5,Point,32567.88,,,38762.18,St. Andrew's Mission Hospital,,,hospital
103.769134,1.452570994,Singapore-Johore Causeway,"Singapore-Johor Bahru Causeway, a 1,056 m long (3,465 ft) cross-country link over the Strait of Johor.",clampToGround,20857.28,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_99_2004-12-30.html"">http://infopedia.nl.sg/articles/SIP_99_2004-12-30.html</a>",,4/17/2013 12:25:55 PM,,,48243.54,B23083450406E481,Point,48243.5399,,,20857.28,Singapore-Johore Causeway,,,bridge
103.843868,1.282514956,Smith Street,"In the early days, Smith Street was popularly referred to as hei yuen kai or theatre street.",clampToGround,29174.0599,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_681_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_681_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,29439.51,BC063D0050B86221,Point,29439.5099,,,29174.06,Smith Street,,,shopping
103.8527359,1.301772629,Bencoolen Street,"Bengkulu, on the coast of West Sumatra was renamed Bencoolen by the British.",clampToGround,30160.9699,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_174_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_174_2005-01-25.html</a>",,4/17/2013 3:53:48 PM,,,31568.93,450C55613070BFC2,Point,31568.9299,,,30160.97,Bencoolen Street,,,shopping
103.8455218,1.274601122,Anson Road,"Anson Road is named after Major General Sir Archibald E.H. Anson, a colonial official.",clampToGround,29358.12,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_348_2004-12-17.html"">http://infopedia.nl.sg/articles/SIP_348_2004-12-17.html</a>",,4/17/2013 3:53:48 PM,,,28564.44,B1D9F464E51CF4FC,Point,28564.4399,,,29358.12,Anson Road,,,district
103.8483687,1.279048051,McCallum Street,"McCallum Street is named after Major Sir Henry Edward McCallum (b. 28 October 1852, d. 24 November 1919).",clampToGround,29674.96,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_979_2005-09-02.html"">http://infopedia.nl.sg/articles/SIP_979_2005-09-02.html</a>",,4/17/2013 3:53:48 PM,,,29056.16,B8F8F3CDE1B15277,Point,29056.16,,,29674.96,McCallum Street,,,shopping
103.8478139,1.287301921,Hongkong Street,Hongkong Street is a one-way road leading from South Bridge Road to New Bridge Road.,clampToGround,29613.21,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_317_2005-01-11.html"">http://infopedia.nl.sg/articles/SIP_317_2005-01-11.html</a>",,4/17/2013 12:25:55 PM,,,29968.83,616EF7B6E59CC56D,Point,29968.83,,,29613.21,Hongkong Street,,,shopping
103.8453269,1.283159943,Jamae Mosque,"Jamae Mosque is located at 218 South Bridge Road, on the corner with Mosque Road in the historic Chinatown area.",clampToGround,29336.4299,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_520_2004-12-16.html"">http://infopedia.nl.sg/articles/SIP_520_2004-12-16.html</a>",,4/17/2013 12:25:55 PM,,,29510.83,2E361620A47C9201,Point,29510.83,,,29336.43,Jamae Mosque,,,mosque
103.9004589,1.310927949,Onan Road,Onan Road begins around East Coast Road although the road is not directly connected to it.,clampToGround,35472.0899,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_629_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_629_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,32581.37,EF0F6789CD2C6B24,Point,32581.3699,,,35472.09,Onan Road,,,district
103.8588269,1.300469927,Ophir Road,"Ophir Road is named after Mount Opher, a hill situated in Muar, West Johor, Malaysia.",clampToGround,30838.8499,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_272_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_272_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,31424.89,9D17439C1E2F9AFA,Point,31424.89,,,30838.85,Ophir Road,,,district
103.847452,1.297771935,Orchard Road Presbyterian Church,"The Orchard Road Presbyterian Church, a.k.a. Greja Kechil and the Scots Church, is the earliest Presbyterian church in Singapore.",clampToGround,29572.9199,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_819_2004-12-27.html"">http://infopedia.nl.sg/articles/SIP_819_2004-12-27.html</a>",,4/17/2013 12:25:55 PM,,,31126.55,530D080FF6377D53,Point,31126.55,,,29572.92,Orchard Road Presbyterian Church,,,church
103.873696,1.349827951,Serangoon,Serangoon is an estate located within the north-east region.,clampToGround,32493.5499,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_213_2004-12-24.html"">http://infopedia.nl.sg/articles/SIP_213_2004-12-24.html</a>",,4/17/2013 12:25:55 PM,,,36882.67,E276B5CB47EF07A0,Point,36882.6699,,,32493.55,Serangoon,,,district
103.8577369,1.304593932,Madrasah Aljunied al-Islamiah,"Madrasah Aljunied al-Islamiah, located at 30 Victoria Lane, is Singapore's premier Islamic institution of learning.",clampToGround,30717.54,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_436_2005-02-02.html"">http://infopedia.nl.sg/articles/SIP_436_2005-02-02.html</a>",,4/17/2013 12:25:55 PM,,,31880.9,59963888E59D4121,Point,31880.9,,,30717.54,Madrasah Aljunied al-Islamiah,,,building
103.7300679,1.338796923,The Chinese Garden (Yu Hwa Yuan),Built in 1975 as part of Jurong Town Corporation (JTC)'s plan to bring greenery to the industrial landscape of Jurong.,clampToGround,16509.2999,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_421_2005-01-03.html"">http://infopedia.nl.sg/articles/SIP_421_2005-01-03.html</a>",,4/17/2013 12:25:55 PM,,,35663.12,4A828D35FCD66417,Point,35663.1199,,,16509.3,The Chinese Garden (Yu Hwa Yuan),,,garden
103.842525,1.277604983,Craig Road,Craig Road begins from the junction of Neil Road and Keong Saik Road and ends at Tanjong Pagar Road.,clampToGround,29024.5999,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_306_2004-12-15.html"">http://infopedia.nl.sg/articles/SIP_306_2004-12-15.html</a>",,4/17/2013 12:25:55 PM,,,28896.59,863B8B33A381E4BA,Point,28896.5899,,,29024.6,Craig Road,,,district
103.844086,1.288713924,Merchant Road,Merchant Road connects New Bridge Road and Clemenceau Avenue.,clampToGround,29198.32,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_318_2005-01-11.html"">http://infopedia.nl.sg/articles/SIP_318_2005-01-11.html</a>",,4/17/2013 12:25:55 PM,,,30124.96,1B59D15F040B5B96,Point,30124.96,,,29198.32,Merchant Road,,,district
103.842071,1.281155974,Kreta Ayer Road,"Kreta Ayer Road, a one-way road in the heart of Chinatown, connects Neil Road to New Bridge Road.",clampToGround,28974.07,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_325_2004-12-17.html"">http://infopedia.nl.sg/articles/SIP_325_2004-12-17.html</a>",,4/17/2013 12:25:55 PM,,,29289.24,8FC4D5F8CA69B64D,Point,29289.24,,,28974.07,Kreta Ayer Road,,,district
103.878847,1.33121098,Macpherson Road,The road was named after Lieutenant Colonel Ronald Macpherson (b. 14 June 1817 - d. 6 December 1869).,clampToGround,33066.8399,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_769_2005-01-20.html"">http://infopedia.nl.sg/articles/SIP_769_2005-01-20.html</a>",,4/17/2013 12:25:55 PM,,,34824.11,2988625CD7BCD767,Point,34824.1099,,,33066.84,Macpherson Road,,,district
103.8309189,1.289537913,Kim Seng Constituency,"Kim Seng Constituency, estate, in the Bukit Merah area, located within the Central Region.",clampToGround,27732.94,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_212_2005-01-25.html"">http://infopedia.nl.sg/articles/SIP_212_2005-01-25.html</a>",,4/17/2013 12:25:55 PM,,,30216.07,FC9ECD21207004F2,Point,30216.07,,,27732.94,Kim Seng Constituency,,,building
103.747371,1.397577952,Yew Tee MRT station,"Yew Tee MRT station, is located in north-west Singapore, between the Choa Chu Kang and the Kranji MRT Stations, on the North-South line.",clampToGround,18435.1799,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_367_2005-01-18.html"">http://infopedia.nl.sg/articles/SIP_367_2005-01-18.html</a>",,4/17/2013 12:25:55 PM,,,42162.76,0D095525A4EE6ACA,Point,42162.7599,,,18435.18,Yew Tee MRT station,,,district
103.8559149,1.339475923,First satellite self-dialysis centre,"Officially opened on 24 December 1987 by the late President Ong Teng Cheong, then the Second Deputy Prime Minister.",clampToGround,30514.73,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_475_2005-01-07.html"">http://infopedia.nl.sg/articles/SIP_475_2005-01-07.html</a>",,4/17/2013 12:25:55 PM,,,35737.97,DBE7D2964C7DF4B2,Point,35737.97,,,30514.73,First satellite self-dialysis centre,,,healthcare
103.841655,1.286733917,Pearl's Hill,"Pearl's Hill a.k.a. Mount Stamford hill, located in the Central Region of Singapore and at 56.4 ha, is the largest sub-zone of the Outram area.",clampToGround,28927.7699,,,,"<a target=""_blank"" href=""http://infopedia.nl.sg/articles/SIP_116_2004-12-14.html"">http://infopedia.nl.sg/articles/SIP_116_2004-12-14.html</a>",,4/17/2013 12:25:55 PM,,,29906.02,F64BBF9B8CF629A5,Point,29906.0199,,,28927.77,Pearl's Hill,,,hill
